store_name,order_local_timezone,order_referenceid,finished_order_status,delivery_type,order_create_date,order_create_datetime,order_accepted_datetime,order_marked_ready_for_pickup,courier_arrive_datetime,courier_pickup_datetime,order_delivered_datetime,reject_reason,order_total_gross,order_total_net
Tibi Foods - Ikeja,Africa/Lagos,1108844,success,delivery,23/11/14,23/08/16 18:22,23/08/16 18:25,23/08/16 18:46,23/08/16 18:54,23/08/16 18:58,23/08/16 19:16,,4800,4800
Tibi Foods - Ikeja,Africa/Lagos,1112749,success,delivery,23/11/14,23/08/17 11:00,23/08/17 11:00,23/08/17 11:17,23/08/17 11:25,23/08/17 11:28,23/08/17 11:35,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1112785,success,delivery,23/11/14,23/08/17 11:02,23/08/17 11:04,23/08/17 11:19,23/08/17 11:12,23/08/17 11:28,23/08/17 11:42,,2500,2500
Tibi Foods - Ikeja,Africa/Lagos,1114458,success,delivery,23/11/14,23/08/17 12:12,23/08/17 12:13,,23/08/17 12:22,23/08/17 12:29,23/08/17 12:48,,5400,5400
Tibi Foods - Ikeja,Africa/Lagos,1117006,success,delivery,23/11/14,23/08/17 13:54,23/08/17 13:54,23/08/17 14:05,23/08/17 14:20,23/08/17 14:25,23/08/17 14:47,,6000,6000
Tibi Foods - Ikeja,Africa/Lagos,1118255,success,delivery,23/11/14,23/08/17 14:42,23/08/17 14:46,23/08/17 15:17,23/08/17 15:29,23/08/17 16:04,23/08/17 16:05,,6600,6600
Tibi Foods - Ikeja,Africa/Lagos,1118913,success,delivery,23/11/14,23/08/17 15:08,23/08/17 15:08,,23/08/17 15:20,23/08/17 15:25,23/08/17 15:38,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1120439,success,delivery,23/11/14,23/08/17 16:08,23/08/17 16:09,,23/08/17 16:19,23/08/17 16:41,23/08/17 16:55,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1121010,success,delivery,23/11/14,23/08/17 16:36,23/08/17 16:37,,23/08/17 16:46,23/08/17 16:53,23/08/17 17:22,,3100,3100
Tibi Foods - Ikeja,Africa/Lagos,1122454,success,delivery,23/11/14,23/08/17 17:50,23/08/17 17:53,,23/08/17 18:06,23/08/17 18:15,23/08/17 18:25,,4100,4100
Tibi Foods - Ikeja,Africa/Lagos,1122894,success,delivery,23/11/14,23/08/17 18:17,23/08/17 18:18,,23/08/17 18:26,23/08/17 18:39,23/08/17 18:58,,5600,5600
Tibi Foods - Ikeja,Africa/Lagos,1125495,success,delivery,23/11/14,23/08/18 9:27,23/08/18 9:29,23/08/18 9:40,23/08/18 9:57,23/08/18 10:01,23/08/18 10:31,,10800,10800
Tibi Foods - Ikeja,Africa/Lagos,1125643,success,delivery,23/11/14,23/08/18 9:39,23/08/18 9:42,23/08/18 9:59,23/08/18 10:05,23/08/18 10:25,23/08/18 10:30,,4600,4600
Tibi Foods - Ikeja,Africa/Lagos,1126473,success,delivery,23/11/14,23/08/18 10:28,23/08/18 11:05,23/08/18 11:17,23/08/18 11:25,23/08/18 11:41,23/08/18 12:58,,6200,6200
Tibi Foods - Ikeja,Africa/Lagos,1131643,success,delivery,23/11/14,23/08/18 13:37,23/08/18 13:41,23/08/18 13:52,23/08/18 14:12,23/08/18 14:14,23/08/18 14:38,,8000,8000
Tibi Foods - Ikeja,Africa/Lagos,1132052,success,delivery,23/11/14,23/08/18 13:53,23/08/18 13:53,23/08/18 14:04,23/08/18 14:21,23/08/18 14:23,23/08/18 14:25,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1136664,success,delivery,23/11/14,23/08/18 17:22,23/08/18 17:22,23/08/18 17:33,23/08/18 17:38,23/08/18 17:52,23/08/18 17:59,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1137785,success,delivery,23/11/14,23/08/18 18:29,23/08/18 18:29,23/08/18 18:40,23/08/18 19:26,23/08/18 19:37,23/08/18 19:59,,5400,5400
Tibi Foods - Ikeja,Africa/Lagos,1138246,success,delivery,23/11/14,23/08/18 18:57,23/08/18 19:01,23/08/18 19:23,23/08/18 19:34,23/08/18 19:35,23/08/18 19:44,,4100,4100
Tibi Foods - Ikeja,Africa/Lagos,1145328,success,delivery,23/11/14,23/08/19 14:04,23/08/19 14:04,23/08/19 14:32,23/08/19 14:38,23/08/19 14:41,23/08/19 14:50,,10500,10500
Tibi Foods - Ikeja,Africa/Lagos,1148877,success,delivery,23/11/14,23/08/19 16:51,23/08/19 16:53,,23/08/19 17:08,23/08/19 17:17,23/08/19 17:43,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1150120,success,delivery,23/11/14,23/08/19 17:56,23/08/19 17:56,,23/08/19 18:04,23/08/19 18:09,23/08/19 18:29,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1150971,success,delivery,23/11/14,23/08/19 18:52,23/08/19 18:55,,23/08/19 19:00,23/08/19 19:06,23/08/19 19:20,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1152778,success,delivery,23/11/14,23/08/20 9:37,23/08/20 9:38,23/08/20 9:47,23/08/20 10:03,23/08/20 10:06,23/08/20 10:25,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1153078,success,delivery,23/11/14,23/08/20 10:05,23/08/20 10:07,23/08/20 10:23,23/08/20 10:34,23/08/20 10:39,23/08/20 10:54,,8400,8400
Tibi Foods - Ikeja,Africa/Lagos,1156272,success,delivery,23/11/14,23/08/20 13:12,23/08/20 13:14,23/08/20 13:25,23/08/20 13:30,23/08/20 13:30,23/08/20 13:47,,11700,11700
Tibi Foods - Ikeja,Africa/Lagos,1161143,success,delivery,23/11/14,23/08/20 17:39,23/08/20 17:43,23/08/20 18:05,23/08/20 18:11,23/08/20 18:12,23/08/20 18:33,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1164836,success,delivery,23/11/13,23/08/21 10:44,23/08/21 10:44,,23/08/21 10:58,23/08/21 11:03,23/08/21 11:19,,4800,4800
Tibi Foods - Ikeja,Africa/Lagos,1165563,success,delivery,23/11/13,23/08/21 11:14,23/08/21 11:17,,23/08/21 11:20,23/08/21 11:36,23/08/21 11:45,,10500,10500
Tibi Foods - Ikeja,Africa/Lagos,1168506,success,delivery,23/11/13,23/08/21 13:07,23/08/21 13:09,23/08/21 13:32,23/08/21 13:48,23/08/21 13:58,23/08/21 14:06,,6400,6400
Tibi Foods - Ikeja,Africa/Lagos,1169012,success,delivery,23/11/13,23/08/21 13:26,23/08/21 13:27,23/08/21 13:33,23/08/21 13:35,23/08/21 13:47,23/08/21 14:14,,6800,6800
Tibi Foods - Ikeja,Africa/Lagos,1169228,success,delivery,23/11/13,23/08/21 13:34,23/08/21 13:38,23/08/21 13:59,23/08/21 14:12,23/08/21 14:13,23/08/21 14:25,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1169589,success,delivery,23/11/13,23/08/21 13:53,23/08/21 13:54,,23/08/21 14:04,23/08/21 14:09,23/08/21 14:17,,4000,4000
Tibi Foods - Ikeja,Africa/Lagos,1174137,success,delivery,23/11/13,23/08/21 17:01,23/08/21 17:04,23/08/21 17:23,23/08/21 17:32,23/08/21 17:33,23/08/21 17:40,,14000,14000
Tibi Foods - Ikeja,Africa/Lagos,1174996,success,delivery,23/11/13,23/08/21 17:44,23/08/21 17:44,,23/08/21 18:04,23/08/21 18:05,23/08/21 18:13,,6000,6000
Tibi Foods - Ikeja,Africa/Lagos,1178286,success,delivery,23/11/13,23/08/22 9:18,23/08/22 9:21,23/08/22 9:35,23/08/22 9:51,23/08/22 9:53,23/08/22 10:02,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1184142,success,delivery,23/11/13,23/08/22 12:55,23/08/22 12:57,23/08/22 13:19,23/08/22 13:34,23/08/22 13:35,23/08/22 13:44,,4600,4600
Tibi Foods - Ikeja,Africa/Lagos,1188113,success,delivery,23/11/13,23/08/22 15:18,23/08/22 15:20,23/08/22 15:39,23/08/22 16:17,23/08/22 16:21,23/08/22 16:46,,4000,4000
Tibi Foods - Ikeja,Africa/Lagos,1188570,success,delivery,23/11/13,23/08/22 15:42,23/08/22 15:43,23/08/22 15:51,23/08/22 16:17,23/08/22 16:21,23/08/22 16:29,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,1190562,success,delivery,23/11/13,23/08/22 17:09,23/08/22 17:11,,23/08/22 17:19,23/08/22 17:27,23/08/22 17:37,,2500,2500
Tibi Foods - Ikeja,Africa/Lagos,1192270,success,delivery,23/11/13,23/08/22 18:39,23/08/22 18:40,,23/08/22 18:46,23/08/22 18:59,23/08/22 19:36,,7300,7300
Tibi Foods - Ikeja,Africa/Lagos,1197359,success,delivery,23/11/13,23/08/23 11:07,23/08/23 11:07,,23/08/23 11:25,23/08/23 12:02,23/08/23 12:32,,6500,6500
Tibi Foods - Ikeja,Africa/Lagos,1199184,success,delivery,23/11/13,23/08/23 12:06,23/08/23 12:07,23/08/23 12:18,23/08/23 12:24,23/08/23 12:33,23/08/23 13:01,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1202890,success,delivery,23/11/13,23/08/23 14:01,23/08/23 14:02,23/08/23 14:13,23/08/23 14:30,23/08/23 14:31,23/08/23 14:42,,1600,1600
Tibi Foods - Ikeja,Africa/Lagos,1204531,success,delivery,23/11/13,23/08/23 15:00,23/08/23 15:01,23/08/23 15:23,23/08/23 15:52,23/08/23 16:02,23/08/23 16:29,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1204658,success,delivery,23/11/13,23/08/23 15:04,23/08/23 15:08,23/08/23 15:29,23/08/23 16:06,23/08/23 16:09,23/08/23 16:44,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1208950,success,delivery,23/11/13,23/08/23 17:53,23/08/23 17:53,,23/08/23 18:03,23/08/23 18:13,23/08/23 18:38,,3100,3100
Tibi Foods - Ikeja,Africa/Lagos,1214173,success,delivery,23/11/13,23/08/24 10:37,23/08/24 10:51,23/08/24 11:13,23/08/24 11:20,23/08/24 12:06,23/08/24 12:17,,13500,13500
Tibi Foods - Ikeja,Africa/Lagos,1214175,success,delivery,23/11/13,23/08/24 10:37,23/08/24 10:38,23/08/24 10:59,23/08/24 11:05,23/08/24 11:05,23/08/24 11:18,,14100,14100
Tibi Foods - Ikeja,Africa/Lagos,1215632,success,delivery,23/11/13,23/08/24 11:22,23/08/24 11:22,,23/08/24 11:33,23/08/24 12:06,23/08/24 12:33,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1220672,success,delivery,23/11/13,23/08/24 13:54,23/08/24 13:59,23/08/24 14:06,23/08/24 14:32,23/08/24 14:39,23/08/24 14:49,,1600,1600
Tibi Foods - Ikeja,Africa/Lagos,1221118,success,delivery,23/11/13,23/08/24 14:05,23/08/24 14:06,23/08/24 14:20,23/08/24 14:58,23/08/24 14:59,23/08/24 15:08,,5400,5400
Tibi Foods - Ikeja,Africa/Lagos,1225117,success,delivery,23/11/13,23/08/24 16:31,23/08/24 16:32,,23/08/24 16:33,23/08/24 16:45,23/08/24 16:55,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1227566,success,delivery,23/11/13,23/08/24 18:10,23/08/24 18:10,23/08/24 18:13,23/08/24 18:17,23/08/24 18:51,23/08/24 18:52,,13600,13600
Tibi Foods - Ikeja,Africa/Lagos,1228435,success,delivery,23/11/13,23/08/24 18:58,23/08/24 18:58,,23/08/24 19:09,23/08/24 19:14,23/08/24 19:28,,4600,4600
Tibi Foods - Ikeja,Africa/Lagos,1234781,success,delivery,23/11/13,23/08/25 11:33,23/08/25 11:35,23/08/25 11:53,23/08/25 12:02,23/08/25 12:26,23/08/25 12:38,,4800,4800
Tibi Foods - Ikeja,Africa/Lagos,1243686,success,delivery,23/11/13,23/08/25 16:02,23/08/25 16:04,,23/08/25 16:12,23/08/25 16:14,23/08/25 16:20,,3100,3100
Tibi Foods - Ikeja,Africa/Lagos,1244645,success,delivery,23/11/13,23/08/25 16:40,23/08/25 16:40,23/08/25 16:56,23/08/25 17:14,23/08/25 17:35,23/08/25 17:58,,6200,6200
Tibi Foods - Ikeja,Africa/Lagos,1247758,success,delivery,23/11/13,23/08/25 18:40,23/08/25 18:41,23/08/25 18:59,23/08/25 19:24,23/08/25 19:38,23/08/25 19:44,,5500,5500
Tibi Foods - Ikeja,Africa/Lagos,1247801,success,delivery,23/11/13,23/08/25 18:42,23/08/25 18:44,23/08/25 19:02,23/08/25 19:10,23/08/25 19:15,23/08/25 19:29,,6600,6600
Tibi Foods - Ikeja,Africa/Lagos,1252234,success,delivery,23/11/13,23/08/26 10:39,23/08/26 10:42,23/08/26 10:59,23/08/26 11:11,23/08/26 11:26,23/08/26 11:33,,2500,2500
Tibi Foods - Ikeja,Africa/Lagos,1258862,success,delivery,23/11/12,23/08/26 14:27,23/08/26 14:47,23/08/26 15:02,23/08/26 15:06,23/08/26 15:19,23/08/26 15:42,,6400,6400
Tibi Foods - Ikeja,Africa/Lagos,1261696,success,delivery,23/11/12,23/08/26 16:05,23/08/26 16:06,23/08/26 16:22,23/08/26 16:25,23/08/26 16:33,23/08/26 16:43,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1265290,success,delivery,23/11/12,23/08/26 18:31,23/08/26 18:36,,23/08/26 18:39,23/08/26 18:46,23/08/26 19:19,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1267787,success,delivery,23/11/12,23/08/27 9:03,23/08/27 9:04,,23/08/27 9:06,23/08/27 9:16,23/08/27 9:23,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1271119,success,delivery,23/11/12,23/08/27 12:02,23/08/27 12:04,23/08/27 12:10,23/08/27 12:15,23/08/27 12:18,23/08/27 12:41,,4100,4100
Tibi Foods - Ikeja,Africa/Lagos,1271351,success,delivery,23/11/12,23/08/27 12:12,23/08/27 12:15,23/08/27 12:28,23/08/27 12:25,23/08/27 13:54,23/08/27 14:32,,12400,12400
Tibi Foods - Ikeja,Africa/Lagos,1271672,success,delivery,23/11/12,23/08/27 12:27,23/08/27 12:28,,23/08/27 12:33,23/08/27 12:47,23/08/27 12:52,,2500,2500
Tibi Foods - Ikeja,Africa/Lagos,1272796,success,delivery,23/11/12,23/08/27 13:10,23/08/27 13:11,23/08/27 13:23,23/08/27 13:29,23/08/27 13:40,23/08/27 14:02,,3100,3100
Tibi Foods - Ikeja,Africa/Lagos,1272904,success,delivery,23/11/12,23/08/27 13:14,23/08/27 13:16,23/08/27 13:28,23/08/27 13:40,23/08/27 13:50,23/08/27 14:22,,6400,6400
Tibi Foods - Ikeja,Africa/Lagos,1274553,success,delivery,23/11/12,23/08/27 14:17,23/08/27 14:20,23/08/27 14:29,23/08/27 14:45,23/08/27 14:48,23/08/27 14:58,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1276153,success,delivery,23/11/12,23/08/27 15:30,23/08/27 15:32,23/08/27 15:52,23/08/27 16:24,23/08/27 16:31,23/08/27 16:55,,8600,8600
Tibi Foods - Ikeja,Africa/Lagos,1280967,success,delivery,23/11/12,23/08/27 19:36,23/08/27 19:37,23/08/27 19:43,23/08/27 19:48,23/08/27 19:48,23/08/27 20:36,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1282175,success,delivery,23/11/12,23/08/28 9:46,23/08/28 9:46,,23/08/28 9:55,23/08/28 10:03,23/08/28 10:15,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1282895,success,delivery,23/11/12,23/08/28 10:17,23/08/28 10:19,23/08/28 10:30,23/08/28 10:44,23/08/28 10:46,23/08/28 10:59,,2500,2500
Tibi Foods - Ikeja,Africa/Lagos,1284011,success,delivery,23/11/12,23/08/28 10:59,23/08/28 11:00,23/08/28 11:11,23/08/28 11:19,23/08/28 11:21,23/08/28 11:30,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1284232,success,delivery,23/11/12,23/08/28 11:09,23/08/28 11:19,23/08/28 11:36,23/08/28 11:23,23/08/28 11:36,,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,1284300,success,delivery,23/11/12,23/08/28 11:13,23/08/28 11:20,23/08/28 11:31,23/08/28 11:53,23/08/28 11:53,23/08/28 12:06,,2500,2500
Tibi Foods - Ikeja,Africa/Lagos,1288482,success,delivery,23/11/12,23/08/28 13:48,23/08/28 13:49,23/08/28 14:11,23/08/28 14:46,23/08/28 14:47,23/08/28 15:00,,4600,4600
Tibi Foods - Ikeja,Africa/Lagos,1288894,success,delivery,23/11/12,23/08/28 13:59,23/08/28 14:01,23/08/28 14:23,23/08/28 15:06,23/08/28 15:09,23/08/28 15:18,,6100,6100
Tibi Foods - Ikeja,Africa/Lagos,1296191,success,delivery,23/11/12,23/08/28 18:31,23/08/28 18:33,,23/08/28 18:44,23/08/28 18:49,23/08/28 18:59,,5200,5200
Tibi Foods - Ikeja,Africa/Lagos,1299502,success,delivery,23/11/12,23/08/29 9:36,23/08/29 9:37,23/08/29 9:56,23/08/29 10:00,23/08/29 10:06,23/08/29 10:18,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1305290,success,delivery,23/11/12,23/08/29 12:42,23/08/29 12:44,23/08/29 12:59,23/08/29 13:21,23/08/29 13:31,23/08/29 13:42,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1310739,success,delivery,23/11/12,23/08/29 15:30,23/08/29 15:47,23/08/29 15:56,23/08/29 16:05,23/08/29 16:07,23/08/29 16:27,,4600,4600
Tibi Foods - Ikeja,Africa/Lagos,1311056,success,delivery,23/11/12,23/08/29 15:44,23/08/29 15:45,,23/08/29 15:50,23/08/29 15:59,23/08/29 16:14,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1312385,success,delivery,23/11/12,23/08/29 16:35,23/08/29 16:41,,23/08/29 16:53,23/08/29 17:02,23/08/29 17:25,,9200,9200
Tibi Foods - Ikeja,Africa/Lagos,1312392,success,delivery,23/11/12,23/08/29 16:36,23/08/29 16:36,,23/08/29 16:39,23/08/29 16:54,23/08/29 17:19,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1313296,success,delivery,23/11/12,23/08/29 17:15,23/08/29 17:16,,23/08/29 17:26,23/08/29 17:34,23/08/29 17:50,,4800,4800
Tibi Foods - Ikeja,Africa/Lagos,1313741,success,delivery,23/11/11,23/08/29 17:33,23/08/29 17:35,,23/08/29 17:39,23/08/29 18:04,23/08/29 18:13,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1317958,success,delivery,23/11/11,23/08/30 9:38,23/08/30 9:39,,23/08/30 9:45,23/08/30 9:58,23/08/30 10:17,,4800,4800
Tibi Foods - Ikeja,Africa/Lagos,1322344,success,delivery,23/11/11,23/08/30 12:17,23/08/30 12:19,23/08/30 12:35,23/08/30 12:48,23/08/30 12:58,23/08/30 13:14,,2500,2500
Tibi Foods - Ikeja,Africa/Lagos,1322688,success,delivery,23/11/11,23/08/30 12:25,23/08/30 12:35,23/08/30 12:56,23/08/30 13:19,23/08/30 13:26,23/08/30 14:19,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1325228,success,delivery,23/11/11,23/08/30 13:41,23/08/30 13:45,23/08/30 14:08,23/08/30 14:20,23/08/30 14:21,23/08/30 14:36,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1335992,success,delivery,23/11/11,23/08/31 9:37,23/08/31 9:38,23/08/31 9:59,23/08/31 10:06,23/08/31 10:15,23/08/31 10:35,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,1337237,success,delivery,23/11/11,23/08/31 10:29,23/08/31 10:30,23/08/31 10:53,23/08/31 10:58,23/08/31 11:01,23/08/31 11:14,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1340848,success,delivery,23/11/11,23/08/31 12:22,23/08/31 12:23,23/08/31 12:45,23/08/31 12:59,23/08/31 13:16,23/08/31 13:41,,8700,8700
Tibi Foods - Ikeja,Africa/Lagos,1341662,success,delivery,23/11/11,23/08/31 12:43,23/08/31 12:45,23/08/31 13:07,23/08/31 13:32,23/08/31 13:34,23/08/31 14:06,,2500,2500
Tibi Foods - Ikeja,Africa/Lagos,1343885,success,delivery,23/11/11,23/08/31 13:43,23/08/31 13:44,23/08/31 14:14,23/08/31 14:20,23/08/31 14:29,23/08/31 14:55,,8200,8200
Tibi Foods - Ikeja,Africa/Lagos,1345061,success,delivery,23/11/11,23/08/31 14:18,23/08/31 14:19,23/08/31 14:24,23/08/31 14:30,23/08/31 14:35,23/08/31 14:46,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1346926,success,delivery,23/11/11,23/08/31 15:14,23/08/31 15:17,23/08/31 15:38,23/08/31 15:52,23/08/31 16:07,23/08/31 16:12,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1347946,success,delivery,23/11/11,23/08/31 15:45,23/08/31 15:48,23/08/31 16:06,23/08/31 16:15,23/08/31 16:18,23/08/31 16:28,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1348336,success,delivery,23/11/11,23/08/31 15:57,23/08/31 15:58,,23/08/31 16:04,23/08/31 16:19,23/08/31 16:47,,5500,5500
Tibi Foods - Ikeja,Africa/Lagos,1349404,success,delivery,23/11/11,23/08/31 16:27,23/08/31 16:29,,23/08/31 16:36,23/08/31 16:39,23/08/31 17:05,,2500,2500
Tibi Foods - Ikeja,Africa/Lagos,1353726,success,delivery,23/11/11,23/08/31 19:19,23/08/31 19:20,,23/08/31 19:27,23/08/31 19:44,23/08/31 19:53,,13000,13000
Tibi Foods - Ikeja,Africa/Lagos,1354008,success,delivery,23/11/11,23/08/31 19:34,23/08/31 19:38,,23/08/31 19:55,23/08/31 20:11,23/08/31 20:17,,3100,3100
Tibi Foods - Ikeja,Africa/Lagos,1355851,success,delivery,23/11/11,23/09/01 9:31,23/09/01 9:32,,23/09/01 9:37,23/09/01 9:49,23/09/01 10:12,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1356597,success,delivery,23/11/11,23/09/01 10:12,23/09/01 10:12,,23/09/01 10:27,23/09/01 10:29,23/09/01 10:46,,4800,4800
Tibi Foods - Ikeja,Africa/Lagos,1359546,success,delivery,23/11/11,23/09/01 12:03,23/09/01 12:06,,23/09/01 12:17,23/09/01 12:31,23/09/01 12:52,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,1360242,success,delivery,23/11/11,23/09/01 12:25,23/09/01 12:27,,23/09/01 12:34,23/09/01 12:43,23/09/01 13:06,,5400,5400
Tibi Foods - Ikeja,Africa/Lagos,1360697,success,delivery,23/11/11,23/09/01 12:39,23/09/01 12:40,23/09/01 13:02,23/09/01 13:09,23/09/01 13:10,23/09/01 13:26,,5400,5400
Tibi Foods - Ikeja,Africa/Lagos,1361305,success,delivery,23/11/11,23/09/01 12:59,23/09/01 13:02,,23/09/01 13:06,23/09/01 13:31,23/09/01 13:49,,13400,13400
Tibi Foods - Ikeja,Africa/Lagos,1364840,success,delivery,23/11/11,23/09/01 15:04,23/09/01 15:07,23/09/01 15:29,23/09/01 15:44,23/09/01 15:44,23/09/01 16:09,,8000,8000
Tibi Foods - Ikeja,Africa/Lagos,1366020,success,delivery,23/11/11,23/09/01 15:51,23/09/01 15:58,23/09/01 16:17,23/09/01 16:26,23/09/01 16:30,23/09/01 16:47,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1366618,success,delivery,23/11/11,23/09/01 16:16,23/09/01 16:16,23/09/01 16:38,23/09/01 16:42,23/09/01 16:45,23/09/01 17:27,,4800,4800
Tibi Foods - Ikeja,Africa/Lagos,1367830,success,delivery,23/11/11,23/09/01 17:09,23/09/01 17:11,,23/09/01 17:14,23/09/01 17:50,23/09/01 18:21,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1368486,success,delivery,23/11/11,23/09/01 17:39,23/09/01 17:41,23/09/01 18:02,23/09/01 18:11,23/09/01 18:31,23/09/01 18:55,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1369235,success,delivery,23/11/11,23/09/01 18:18,23/09/01 18:20,23/09/01 18:41,23/09/01 18:53,23/09/01 18:53,23/09/01 19:16,,12200,12200
Tibi Foods - Ikeja,Africa/Lagos,1369483,success,delivery,23/11/11,23/09/01 18:35,23/09/01 18:37,23/09/01 18:40,23/09/01 18:54,23/09/01 19:12,23/09/01 19:31,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1369531,success,delivery,23/11/11,23/09/01 18:38,23/09/01 18:39,23/09/01 19:05,23/09/01 19:08,23/09/01 19:25,23/09/01 20:05,,3100,3100
Tibi Foods - Ikeja,Africa/Lagos,1369573,success,delivery,23/11/11,23/09/01 18:40,23/09/01 18:42,,23/09/01 18:49,23/09/01 19:30,23/09/01 19:38,,5000,5000
Tibi Foods - Ikeja,Africa/Lagos,1373471,success,delivery,23/11/11,23/09/02 10:57,23/09/02 11:04,23/09/02 11:26,23/09/02 11:31,23/09/02 11:37,23/09/02 11:43,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1373711,success,delivery,23/11/11,23/09/02 11:10,23/09/02 11:11,23/09/02 11:19,23/09/02 11:26,23/09/02 11:27,23/09/02 11:38,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1374622,success,delivery,23/11/11,23/09/02 11:50,23/09/02 11:53,,23/09/02 12:08,23/09/02 12:09,23/09/02 12:26,,6000,6000
Tibi Foods - Ikeja,Africa/Lagos,1381021,success,delivery,23/11/10,23/09/02 17:11,23/09/02 17:14,23/09/02 17:35,23/09/02 17:42,23/09/02 18:04,23/09/02 18:20,,6800,6800
Tibi Foods - Ikeja,Africa/Lagos,1382169,success,delivery,23/11/10,23/09/02 18:15,23/09/02 18:17,23/09/02 18:38,23/09/02 18:53,23/09/02 19:11,23/09/02 19:34,,3400,3400
Tibi Foods - Ikeja,Africa/Lagos,1382602,success,delivery,23/11/10,23/09/02 18:41,23/09/02 18:42,,23/09/02 18:46,23/09/02 19:09,23/09/02 19:24,,4300,4300
Tibi Foods - Ikeja,Africa/Lagos,1382691,success,delivery,23/11/10,23/09/02 18:46,23/09/02 18:47,,23/09/02 18:55,23/09/02 19:07,23/09/02 19:15,,4500,4500
Tibi Foods - Ikeja,Africa/Lagos,1384580,success,delivery,23/11/10,23/09/03 9:06,23/09/03 9:08,23/09/03 9:24,23/09/03 9:23,23/09/03 9:26,23/09/03 9:38,,3100,3100
Tibi Foods - Ikeja,Africa/Lagos,1385345,success,delivery,23/11/10,23/09/03 10:32,23/09/03 10:33,23/09/03 10:50,23/09/03 10:58,23/09/03 11:06,23/09/03 11:15,,2200,2200
Tibi Foods - Ikeja,Africa/Lagos,1386753,success,delivery,23/11/10,23/09/03 12:07,23/09/03 12:10,23/09/03 12:24,23/09/03 12:35,23/09/03 12:39,23/09/03 13:16,,4600,4600
Tibi Foods - Ikeja,Africa/Lagos,1386807,success,delivery,23/11/10,23/09/03 12:10,23/09/03 12:11,23/09/03 12:31,23/09/03 12:36,23/09/03 12:41,23/09/03 12:51,,3000,3000
Tibi Foods - Ikeja,Africa/Lagos,1387679,success,delivery,23/11/10,23/09/03 13:00,23/09/03 13:01,,23/09/03 13:14,23/09/03 13:20,23/09/03 13:40,,4600,4600
Tibi Foods - Ikeja,Africa/Lagos,1388289,success,delivery,23/11/10,23/09/03 13:37,23/09/03 13:38,23/09/03 14:02,23/09/03 13:50,23/09/03 13:51,,,3900,3900
Tibi Foods - Ikeja,Africa/Lagos,1389406,success,delivery,23/11/10,23/09/03 14:43,23/09/03 14:52,23/09/03 15:08,23/09/03 15:20,23/09/03 16:00,23/09/03 16:05,,6400,6400
Tibi Foods - Ikeja,Africa/Lagos,1389418,success,delivery,23/11/10,23/09/03 14:43,23/09/03 14:44,23/09/03 14:53,23/09/03 15:23,23/09/03 15:23,23/09/03 16:16,,6100,6100
